Word,OccurTotal,OccurNum,Freq_pm,Rating.Mean,Rating.SD,Dunno
spumoni,19,9,0.14,14.33,6.12,0.47
stomacher,19,6,#N/A,14.33,4.23,0.32
strident,19,15,0.04,14.33,4.92,0.79
surreptitious,18,15,0.14,14.33,3.50,0.83
timeshare,18,18,0.24,14.33,3.46,1.00
tipple,19,6,0.14,14.33,3.27,0.32
titular,18,12,0.20,14.33,2.42,0.67
toilsome,19,15,0.08,14.33,2.61,0.79
trephination,18,3,0.02,14.33,4.73,0.17
uncontestable,18,18,0.04,14.33,2.47,1.00
unification,19,18,1.61,14.33,2.95,0.95
vinous,21,3,#N/A,14.33,2.52,0.14
waybill,18,6,0.02,14.33,2.80,0.33
zeta,19,15,0.41,14.33,4.12,0.79
abridge,19,17,0.02,14.35,3.02,0.89
aeronautical,19,17,0.24,14.35,3.39,0.89
alkali,18,17,0.35,14.35,2.78,0.94
autistic,20,20,1.14,14.35,3.22,1.00
autocratic,19,17,0.08,14.35,2.91,0.89
coherency,18,17,0.02,14.35,2.37,0.94
complacent,20,20,0.43,14.35,2.74,1.00
continuum,19,17,1.51,14.35,3.94,0.89
heretical,20,17,0.18,14.35,2.74,0.85
perjure,18,17,0.16,14.35,2.71,0.94
polygamous,20,17,0.04,14.35,2.83,0.85
psychoanalysis,19,17,0.49,14.35,2.85,0.89
racketeer,19,17,0.18,14.35,3.16,0.89
subsonic,21,17,0.08,14.35,3.72,0.81
superfluous,18,17,0.45,14.35,2.85,0.94
undiplomatic,20,20,0.06,14.35,2.39,1.00
widget,18,17,0.20,14.35,3.92,0.94
bijou,21,11,1.82,14.36,4.15,0.52
capitulate,18,14,0.31,14.36,3.30,0.78
carbide,19,11,0.39,14.36,3.35,0.58
cesium,19,11,0.08,14.36,5.39,0.58
cirque,18,14,0.80,14.36,4.14,0.78
coenzyme,18,14,0.04,14.36,2.44,0.78
debarkation,19,11,0.06,14.36,4.25,0.58
defeatist,19,14,0.41,14.36,3.69,0.74
defray,18,14,0.08,14.36,2.53,0.78
denizen,19,11,0.04,14.36,3.53,0.58
ducat,18,11,0.08,14.36,4.06,0.61
parasitism,20,14,0.02,14.36,2.95,0.70
peccadillo,18,11,0.10,14.36,4.15,0.61
peristalsis,20,11,0.04,14.36,6.36,0.55
prosaic,20,11,0.27,14.36,3.72,0.55
protease,18,11,0.20,14.36,5.07,0.61
pundit,19,14,0.02,14.36,3.41,0.74
rapeseed,19,11,0.08,14.36,5.28,0.58
retentiveness,18,14,0.02,14.36,2.44,0.78
settee,21,11,0.18,14.36,3.20,0.52
shirker,19,14,0.06,14.36,4.91,0.74
sigma,19,14,0.75,14.36,3.63,0.74
sluice,18,11,0.27,14.36,3.64,0.61
striation,19,11,0.04,14.36,2.77,0.58
tachometer,18,14,0.06,14.36,3.84,0.78
titillation,18,11,0.12,14.36,4.15,0.61
truculent,18,11,0.08,14.36,3.14,0.61
adeptness,20,19,0.02,14.37,2.11,0.95
arbitrator,19,19,0.08,14.37,3.09,1.00
barkeep,19,19,0.98,14.37,3.67,1.00
catheter,19,19,1.08,14.37,2.31,1.00
infuse,19,19,0.18,14.37,2.73,1.00
postmodern,19,19,0.27,14.37,2.11,1.00
riboflavin,20,19,0.12,14.37,3.02,0.95
acquisitiveness,19,16,0.02,14.38,3.28,0.84
acrophobia,19,16,0.20,14.38,4.50,0.84
amniocentesis,21,13,0.06,14.38,4.43,0.62
bamboozle,19,16,0.06,14.38,3.34,0.84
bawdy,19,13,0.18,14.38,3.01,0.68
bigamist,18,16,0.29,14.38,3.59,0.89
comport,18,13,0.12,14.38,3.95,0.72
conservator,19,16,0.16,14.38,3.40,0.84
cuckold,22,16,0.43,14.38,3.12,0.73
derelict,18,16,0.78,14.38,3.28,0.89
doss,19,8,0.02,14.38,2.67,0.42
eider,19,8,0.04,14.38,3.74,0.42
euphemism,18,16,0.90,14.38,4.43,0.89
formalism,20,16,0.02,14.38,2.66,0.80
highborn,18,13,0.10,14.38,3.43,0.72
isothermal,18,13,0.02,14.38,2.63,0.72
literalistic,18,13,#N/A,14.38,2.63,0.72
mitral,19,8,0.18,14.38,4.17,0.42
nitroglycerine,21,21,0.29,14.38,3.53,1.00
perversity,19,16,0.12,14.38,4.83,0.84
polygraphist,18,13,0.02,14.38,3.15,0.72
quadroon,20,8,0.02,14.38,5.10,0.40
smelter,18,13,0.08,14.38,2.50,0.72
soever,19,8,0.04,14.38,3.66,0.42
solemnize,18,13,0.02,14.38,3.48,0.72
stenographic,18,13,0.04,14.38,3.15,0.72
taffeta,18,13,0.37,14.38,4.07,0.72
tangelo,20,16,0.04,14.38,4.38,0.80
tertiary,18,16,0.24,14.38,3.63,0.89
topiary,18,16,0.18,14.38,2.96,0.89
triage,18,16,1.65,14.38,4.03,0.89
triplicate,19,16,0.75,14.38,2.75,0.84
voile,19,8,0.04,14.38,2.07,0.42
voyeurism,19,16,0.20,14.38,2.25,0.84
witticism,19,16,0.16,14.38,3.52,0.84
workfare,37,24,0.02,14.38,3.68,0.65
pensioner,21,15,#N/A,14.38,4.93,0.71
contoured,19,18,0.08,14.39,2.12,0.95
exotica,21,18,0.06,14.39,3.47,0.86
expressionism,19,18,0.04,14.39,3.13,0.95
fatalist,19,18,0.06,14.39,3.09,0.95
indiscreet,18,18,0.49,14.39,2.85,1.00
inertness,19,18,0.08,14.39,3.66,0.95
latency,20,18,0.04,14.39,4.15,0.90
psychotherapy,18,18,0.45,14.39,2.40,1.00
reinitialize,34,23,0.02,14.39,2.84,0.68
severance,18,18,1.10,14.39,2.68,1.00
tragicomedy,19,18,0.02,14.39,3.09,0.95
watermarked,18,18,0.04,14.39,3.52,1.00
afflictive,22,15,0.02,14.40,3.44,0.68
analogous,18,10,0.08,14.40,3.47,0.56
apprenticeship,21,20,0.14,14.40,3.50,0.95
aspersion,20,15,0.02,14.40,5.79,0.75
automaton,20,20,0.22,14.40,2.39,1.00
bolshevism,19,10,0.12,14.40,2.37,0.53
campanile,18,5,0.02,14.40,6.19,0.28
catharsis,18,15,0.33,14.40,3.46,0.83
contrapuntal,19,5,0.14,14.40,2.30,0.26
debugger,18,15,0.06,14.40,3.64,0.83
deferential,20,20,0.10,14.40,4.78,1.00
defilement,18,15,0.02,14.40,2.72,0.83
dottle,18,5,#N/A,14.40,5.50,0.28
dup,19,5,0.02,14.40,2.41,0.26
epiphyte,19,5,0.02,14.40,5.50,0.26
evisceration,18,15,0.10,14.40,3.40,0.83
exfoliate,20,20,0.12,14.40,3.41,1.00
foreplay,20,20,2.51,14.40,2.01,1.00
foulard,18,5,0.08,14.40,2.61,0.28
freemasonry,18,15,0.06,14.40,4.10,0.83
frigate,18,15,0.35,14.40,4.01,0.83
gestational,20,20,0.06,14.40,2.76,1.00
gratin,18,10,0.33,14.40,3.95,0.56
hilt,20,15,0.55,14.40,4.47,0.75
ingle,19,10,0.04,14.40,3.57,0.53
inguinal,20,10,0.06,14.40,6.00,0.50
mignon,18,15,0.73,14.40,3.76,0.83
neoclassical,19,15,0.08,14.40,3.81,0.79
neonate,19,15,0.10,14.40,3.76,0.79
offal,19,10,0.18,14.40,3.78,0.53
permutation,18,15,0.06,14.40,3.92,0.83
prate,19,5,0.04,14.40,4.22,0.26
protraction,18,15,0.02,14.40,3.76,0.83
ratiocinate,19,5,0.06,14.40,3.05,0.26
raucous,18,15,0.31,14.40,3.36,0.83
resection,18,10,0.45,14.40,2.95,0.56
sepia,18,15,0.06,14.40,4.79,0.83
stalwart,19,10,0.43,14.40,5.70,0.53
stringent,18,15,0.12,14.40,1.96,0.83
unprepossessing,19,10,0.08,14.40,4.06,0.53
vena,20,10,0.24,14.40,2.95,0.50
vex,18,15,0.20,14.40,2.80,0.83
aspirate,18,17,0.20,14.41,2.45,0.94
butane,18,17,0.29,14.41,4.32,0.94
ellipsis,20,17,0.18,14.41,4.74,0.85
facilitation,19,17,0.12,14.41,3.86,0.89
hypotension,18,17,0.12,14.41,3.32,0.94
impetuousness,19,17,0.04,14.41,3.00,0.89
incontinence,19,17,0.22,14.41,4.32,0.89
iridium,20,17,0.24,14.41,3.39,0.85
irreconcilable,20,17,0.12,14.41,3.91,0.85
misfile,19,17,0.02,14.41,3.54,0.89
radicalism,19,17,0.06,14.41,3.59,0.89
repertory,20,17,0.31,14.41,3.66,0.85
rheumatic,18,17,0.16,14.41,4.26,0.94
suffrage,18,17,0.10,14.41,2.98,0.94
symbiotic,18,17,0.41,14.41,4.42,0.94
telekinesis,18,17,0.41,14.41,3.66,0.94
tenancy,18,17,0.04,14.41,3.62,0.94
voyeuristic,19,17,0.12,14.41,3.64,0.89
reuben,20,20,1.18,14.42,5.04,1.00
substratum,19,10,#N/A,14.42,5.46,0.53
arboreal,20,12,0.12,14.42,5.70,0.60
brocade,18,12,0.10,14.42,5.71,0.67
capitalistic,19,19,0.29,14.42,3.34,1.00
crucible,20,19,0.18,14.42,3.44,0.95
cyberspace,19,19,0.47,14.42,4.65,1.00
flashgun,18,12,0.02,14.42,4.19,0.67
geostationary,20,12,0.02,14.42,2.54,0.60
hallucinogenic,20,19,0.33,14.42,3.39,0.95
hipster,19,19,0.24,14.42,5.45,1.00
jocular,20,12,0.02,14.42,3.87,0.60
liquidate,19,19,0.76,14.42,3.06,1.00
lupine,20,12,0.04,14.42,5.48,0.60
matrix,20,19,3.80,14.42,5.12,0.95
neurology,19,19,0.45,14.42,2.89,1.00
orthography,19,12,0.02,14.42,3.00,0.63
permeate,19,19,0.08,14.42,3.49,1.00
promissory,19,19,0.18,14.42,3.53,1.00
tetrazzini,20,12,0.08,14.42,3.55,0.60
uric,18,12,0.10,14.42,2.97,0.67
vibratory,19,12,0.04,14.42,5.33,0.63
amontillado,19,7,0.06,14.43,6.45,0.37
ascetic,19,14,0.10,14.43,3.20,0.74
balsam,19,14,0.16,14.43,4.89,0.74
benefaction,18,14,0.02,14.43,3.48,0.78
bourn,19,14,0.04,14.43,3.37,0.74
cofferdam,19,7,0.02,14.43,1.72,0.37
comeuppance,18,14,0.18,14.43,4.33,0.78
concessionary,18,14,0.02,14.43,3.67,0.78
conidial,18,7,0.02,14.43,3.31,0.39
contretemps,19,7,0.10,14.43,2.07,0.37
cowslip,19,7,#N/A,14.43,3.87,0.37
cryptograph,19,14,0.02,14.43,3.52,0.74
fealty,18,7,0.16,14.43,2.76,0.39
genitive,18,7,#N/A,14.43,2.07,0.39
glycogen,20,14,0.02,14.43,4.54,0.70
hardihood,21,7,#N/A,14.43,1.90,0.33
laborsaving,18,14,0.02,14.43,3.52,0.78
marchioness,18,7,0.04,14.43,2.57,0.39
motet,20,7,0.02,14.43,4.43,0.35
perigee,19,7,0.06,14.43,5.50,0.37
reorient,19,14,0.04,14.43,3.30,0.74
rightist,18,14,0.02,14.43,3.78,0.78
smoothbore,21,7,0.02,14.43,4.83,0.33
spall,18,7,0.08,14.43,2.88,0.39
striated,18,14,0.02,14.43,3.74,0.78
televangelism,19,14,0.02,14.43,2.71,0.74
tendentious,18,14,0.08,14.43,4.15,0.78
waveform,19,14,0.02,14.43,3.20,0.74
abate,19,18,0.10,14.44,3.57,0.95
acumen,20,16,0.14,14.44,2.19,0.80
acupressure,19,18,0.12,14.44,2.97,0.95
aforesaid,19,9,0.08,14.44,3.28,0.47
agoraphobia,19,18,0.14,14.44,4.42,0.95
anodized,19,9,0.06,14.44,2.30,0.47
caravel,18,9,0.02,14.44,3.88,0.50
carcinogen,34,32,0.12,14.44,3.57,0.94
cine,19,9,0.12,14.44,3.68,0.47
collegian,22,16,0.02,14.44,2.00,0.73
conciliation,19,16,0.08,14.44,2.73,0.84
corpuscular,18,9,0.02,14.44,2.60,0.50
defiler,18,16,0.08,14.44,3.27,0.89
derivative,18,18,0.76,14.44,3.85,1.00
edification,19,16,0.29,14.44,3.76,0.84
endocrine,18,16,0.14,14.44,2.31,0.89
erotica,18,18,0.55,14.44,3.40,1.00
eta,21,9,2.73,14.44,6.27,0.43
festal,19,9,#N/A,14.44,4.00,0.47
hallucinatory,18,18,0.14,14.44,2.59,1.00
hidalgo,20,9,0.31,14.44,3.88,0.45
hotchpotch,18,9,0.02,14.44,4.36,0.50
hysterectomy,20,18,0.61,14.44,3.85,0.90
impel,21,16,0.06,14.44,4.03,0.76
incautious,20,16,0.02,14.44,4.16,0.80
jackbooted,18,9,0.02,14.44,4.42,0.50
juxtaposition,19,9,0.16,14.44,3.43,0.47
lesbianism,18,18,0.18,14.44,3.26,1.00
lysergic,19,9,0.06,14.44,3.47,0.47
marled,20,9,0.04,14.44,2.46,0.45
monotony,18,18,0.33,14.44,3.93,1.00
nullify,19,18,0.31,14.44,3.52,0.95
opiate,19,16,0.39,14.44,1.93,0.84
orthopedist,18,16,0.24,14.44,5.19,0.89
ovarian,18,18,0.33,14.44,2.89,1.00
playlist,18,18,0.08,14.44,3.99,1.00
polysyllabic,19,18,0.10,14.44,3.81,0.95
preemption,19,16,0.10,14.44,4.40,0.84
rebuttal,20,18,0.76,14.44,4.57,0.90
referendum,18,18,0.10,14.44,2.83,1.00
rescan,20,16,0.04,14.44,4.53,0.80
samovar,18,9,0.14,14.44,7.13,0.50
scrotum,18,18,0.57,14.44,2.91,1.00
telecommunication,18,18,0.06,14.44,2.87,1.00
urethane,19,18,0.10,14.44,2.43,0.95
cerebellum,20,20,0.24,14.45,2.46,1.00
chiasm,20,11,0.04,14.45,2.62,0.55
depilatory,19,11,0.16,14.45,3.93,0.58
fertility,20,20,1.90,14.45,2.87,1.00
hospice,21,20,0.67,14.45,4.81,0.95
misogynist,18,11,0.16,14.45,2.34,0.61
paella,20,11,0.27,14.45,4.18,0.55
prefectural,19,11,0.06,14.45,3.01,0.58
schematic,21,20,1.14,14.45,3.12,0.95
sibilant,19,11,0.02,14.45,4.48,0.58
trove,19,11,0.33,14.45,4.41,0.58
venality,19,11,0.06,14.45,4.18,0.58
venous,18,11,0.31,14.45,2.66,0.61
virile,18,11,0.65,14.45,3.67,0.61
fete,19,13,0.31,14.46,3.91,0.68
herpetological,19,13,0.04,14.46,4.45,0.68
pedant,21,13,0.10,14.46,5.01,0.62
pneumatic,18,13,0.43,14.46,1.71,0.72
provenance,18,13,0.18,14.46,4.03,0.72
proviso,18,13,0.20,14.46,3.64,0.72
seersucker,21,13,0.06,14.46,5.16,0.62
synoptic,18,13,0.04,14.46,3.73,0.72
ulcerative,19,13,0.04,14.46,3.28,0.68
albacore,19,17,0.16,14.47,4.14,0.89
alimony,19,19,2.59,14.47,4.93,1.00
anthology,18,17,0.27,14.47,3.16,0.94
apothecary,20,15,0.39,14.47,4.05,0.75
bereavement,20,19,0.45,14.47,2.84,0.95
biodiversity,19,19,0.04,14.47,4.53,1.00
bisexuality,19,19,0.04,14.47,3.01,1.00
buccaneering,19,17,0.02,14.47,3.68,0.89
centripetal,19,15,0.04,14.47,3.27,0.79
cottonwood,18,17,0.29,14.47,3.30,0.94
dilation,18,17,0.57,14.47,3.14,0.94
discloser,19,19,0.04,14.47,4.02,1.00
disrobement,20,19,0.02,14.47,3.94,0.95
dissenter,18,17,0.02,14.47,3.34,0.94
ephemeral,18,15,0.20,14.47,3.54,0.83
fissure,18,17,0.43,14.47,3.48,0.94
flashpoint,19,17,0.08,14.47,3.81,0.89
hardliner,19,15,0.06,14.47,2.92,0.79
hydrofluoric,18,17,0.10,14.47,3.08,0.94
hyperacidity,18,15,0.06,14.47,4.10,0.83
insidious,18,15,0.88,14.47,5.32,0.83
intravascular,18,15,0.04,14.47,2.90,0.83
isotope,18,17,0.49,14.47,4.09,0.94
lithography,19,19,0.08,14.47,2.44,1.00
marzipan,19,15,0.39,14.47,4.05,0.79
pacifistic,18,17,0.04,14.47,3.24,0.94
paparazzo,19,17,0.04,14.47,3.20,0.89
precipitous,19,15,0.12,14.47,4.34,0.79
psychobabble,19,17,0.41,14.47,3.56,0.89
rebuttable,18,17,0.02,14.47,3.08,0.94
recrimination,20,15,0.14,14.47,2.36,0.75
resonate,21,17,0.31,14.47,2.92,0.81
ruminant,20,15,0.02,14.47,3.64,0.75
satirize,18,15,0.02,14.47,2.80,0.83
susceptibility,20,19,0.10,14.47,3.44,0.95
synchronicity,18,17,0.12,14.47,2.58,0.94
transience,19,15,0.04,14.47,3.44,0.79
unelectable,18,17,0.02,14.47,3.66,0.94
unencumbered,19,17,0.08,14.47,2.60,0.89
vicarious,18,17,0.25,14.47,2.35,0.94
abbacy,21,2,#N/A,14.50,0.71,0.10
accelerando,20,4,#N/A,14.50,3.51,0.20
allele,19,8,0.04,14.50,2.14,0.42
alveolus,19,10,0.02,14.50,3.57,0.53
archaic,21,18,0.69,14.50,3.33,0.86
arterial,18,16,1.33,14.50,2.83,0.89
attenuation,19,12,0.04,14.50,3.61,0.63
badinage,18,6,0.06,14.50,4.93,0.33
barbiturate,20,16,0.04,14.50,2.66,0.80
bittern,21,10,0.04,14.50,4.25,0.48
blazon,20,10,0.02,14.50,4.12,0.50
blench,21,2,#N/A,14.50,0.71,0.10
bodice,19,16,0.22,14.50,2.73,0.84
caftan,19,8,0.10,14.50,4.04,0.42
catgut,20,8,0.25,14.50,5.58,0.40
cavy,21,8,0.02,14.50,4.21,0.38
celadon,21,6,0.20,14.50,6.47,0.29
chamois,20,8,0.22,14.50,5.10,0.40
cheroot,18,12,0.02,14.50,5.07,0.67
chronologist,20,16,#N/A,14.50,2.88,0.80
cinchona,21,2,#N/A,14.50,6.36,0.10
cloy,19,8,0.04,14.50,4.17,0.42
codex,18,14,0.33,14.50,3.55,0.78
compositional,18,16,0.02,14.50,3.06,0.89
crapehanger,18,4,0.04,14.50,3.87,0.22
cryptography,19,16,0.22,14.50,2.37,0.84
cumbrous,19,8,#N/A,14.50,3.66,0.42
cytosine,22,6,0.04,14.50,2.26,0.27
dalliance,19,12,0.22,14.50,3.26,0.63
decryption,22,16,0.57,14.50,3.39,0.73
diapason,19,6,0.02,14.50,6.02,0.32
diminuendo,19,8,0.02,14.50,5.21,0.42
disembowel,19,18,0.10,14.50,4.67,0.95
dishabille,18,6,0.02,14.50,3.73,0.33
doff,21,8,0.16,14.50,4.90,0.38
draconian,18,12,0.14,14.50,2.47,0.67
duma,21,2,0.80,14.50,0.71,0.10
duodenum,19,8,0.27,14.50,4.75,0.42
emasculate,18,18,0.16,14.50,4.34,1.00
escarpment,18,10,0.43,14.50,4.67,0.56
excursus,18,4,0.02,14.50,1.73,0.22
executrix,19,8,0.02,14.50,5.15,0.42
factitious,18,16,0.02,14.50,2.90,0.89
filmic,18,8,0.06,14.50,3.74,0.44
firma,20,12,0.20,14.50,3.58,0.60
fisticuffs,18,10,0.18,14.50,2.51,0.56
fleetness,20,14,0.02,14.50,4.43,0.70
flout,19,12,0.20,14.50,5.13,0.63
flux,21,18,1.04,14.50,3.31,0.86
fresco,19,16,0.33,14.50,4.10,0.84
fructose,20,20,0.06,14.50,2.70,1.00
gamesome,20,6,0.02,14.50,4.72,0.30
gammon,19,10,0.02,14.50,3.63,0.53
hackberry,20,8,0.02,14.50,3.38,0.40
hellgrammite,20,2,#N/A,14.50,4.95,0.10
hyperemia,20,10,0.02,14.50,3.66,0.50
immutability,18,12,0.02,14.50,3.09,0.67
impregnability,20,16,#N/A,14.50,2.78,0.80
incalculable,19,18,0.24,14.50,3.57,0.95
insensate,20,10,0.08,14.50,2.95,0.50
internuncio,21,2,#N/A,14.50,0.71,0.10
intransigent,19,10,0.08,14.50,4.93,0.53
jejunum,20,10,0.08,14.50,2.59,0.50
jocularity,20,10,0.14,14.50,2.55,0.50
kapok,19,4,0.04,14.50,3.42,0.21
ladino,18,6,0.02,14.50,1.52,0.33
larder,20,16,0.16,14.50,5.14,0.80
larkspur,19,10,0.04,14.50,3.87,0.53
legalist,20,18,0.02,14.50,2.81,0.90
libation,21,14,0.14,14.50,4.07,0.67
lignite,19,8,0.02,14.50,2.39,0.42
louvered,20,10,0.02,14.50,5.13,0.50
lugubriousness,19,6,0.04,14.50,2.35,0.32
macabre,18,12,0.37,14.50,3.99,0.67
memsahib,18,6,0.67,14.50,4.09,0.33
mesosphere,18,10,0.04,14.50,3.03,0.56
metaphysical,20,18,0.82,14.50,2.18,0.90
moratorium,19,12,0.27,14.50,3.00,0.63
muesli,19,8,0.06,14.50,4.50,0.42
musculature,18,8,0.33,14.50,2.62,0.44
narcolepsy,19,18,0.24,14.50,4.09,0.95
noncompliance,20,20,0.22,14.50,3.61,1.00
obeisance,19,10,0.08,14.50,2.68,0.53
oblate,18,8,0.04,14.50,2.45,0.44
obliquity,18,12,0.04,14.50,2.61,0.67
paragon,18,12,0.29,14.50,2.24,0.67
patronymic,20,4,0.06,14.50,3.42,0.20
philologist,18,8,0.08,14.50,4.54,0.44
plat,18,8,0.08,14.50,5.42,0.44
polytheist,18,18,0.02,14.50,2.77,1.00
pomade,18,14,0.12,14.50,4.07,0.78
posada,19,8,0.08,14.50,2.39,0.42
potentate,19,12,0.24,14.50,4.34,0.63
predecease,19,10,0.02,14.50,2.27,0.53
presentiment,18,8,0.10,14.50,3.34,0.44
proliferation,19,16,0.24,14.50,3.39,0.84
punctilious,18,10,0.06,14.50,3.41,0.56
raffish,21,10,0.02,14.50,5.97,0.48
ratiocination,21,2,0.06,14.50,3.54,0.10
rearmament,19,12,0.10,14.50,3.63,0.63
ruminate,19,10,0.10,14.50,3.21,0.53
scampi,19,14,0.39,14.50,2.85,0.74
sonorous,18,14,0.04,14.50,4.18,0.78
spadework,18,10,0.06,14.50,3.54,0.56
spurious,21,12,0.10,14.50,3.32,0.57
succor,18,12,0.20,14.50,2.78,0.67
sunder,19,14,0.04,14.50,5.30,0.74
suppressant,18,18,0.08,14.50,4.38,1.00
tabulation,18,14,0.06,14.50,2.71,0.78
tempura,19,14,0.24,14.50,6.30,0.74
tern,18,8,0.02,14.50,2.83,0.44
tipsiness,18,18,0.02,14.50,3.13,1.00
touchstone,19,16,0.20,14.50,3.50,0.84
transformative,21,20,0.02,14.50,4.68,0.95
verboten,18,14,0.31,14.50,4.15,0.78
wainwright,19,8,0.69,14.50,2.78,0.42
antioxidant,21,21,0.02,14.52,4.58,1.00
appraise,21,21,0.20,14.52,3.33,1.00
theologian,37,31,0.27,14.52,3.65,0.84
alloy,19,19,1.02,14.53,3.60,1.00
anticoagulant,18,17,0.06,14.53,3.26,0.94
budgetary,19,17,0.14,14.53,4.53,0.89
carpel,20,17,0.04,14.53,3.48,0.85
consignment,20,19,0.57,14.53,2.25,0.95
consolatory,20,15,#N/A,14.53,2.17,0.75
decanter,19,19,0.22,14.53,4.07,1.00
dilator,20,17,0.02,14.53,2.37,0.85
dolomite,19,15,0.04,14.53,3.27,0.79
edict,19,17,0.31,14.53,3.10,0.89
electability,18,17,0.02,14.53,3.47,0.94
electrochemistry,19,15,0.02,14.53,1.81,0.79
enumeration,19,15,0.02,14.53,3.11,0.79
euphemistic,18,15,0.02,14.53,3.16,0.83
excremental,18,15,0.04,14.53,2.26,0.83
expatriate,19,15,0.18,14.53,3.07,0.79
hypodermis,19,17,0.02,14.53,2.96,0.89
indiscretion,19,19,1.04,14.53,3.20,1.00
ionosphere,18,17,0.20,14.53,3.02,0.94
isotonic,21,17,0.04,14.53,2.81,0.81
jour,18,15,0.67,14.53,4.22,0.83
junket,19,15,0.84,14.53,4.47,0.79
mangrove,18,15,0.18,14.53,5.11,0.83
medievalism,19,17,0.02,14.53,3.16,0.89
metalloid,18,15,0.02,14.53,3.11,0.83
metaphysic,18,15,0.06,14.53,3.18,0.83
narcissist,19,19,0.51,14.53,2.17,1.00
newshound,19,17,0.06,14.53,3.14,0.89
obliging,20,19,0.33,14.53,2.34,0.95
oxide,19,19,1.20,14.53,2.04,1.00
pallid,19,17,0.16,14.53,2.65,0.89
palpitate,19,19,0.04,14.53,1.78,1.00
pigmy,19,15,0.08,14.53,2.83,0.79
precarious,20,19,0.39,14.53,2.44,0.95
psychokinetic,18,17,0.10,14.53,3.83,0.94
redundancy,20,19,0.63,14.53,4.34,0.95
scintillation,20,17,0.04,14.53,2.18,0.85
scrollwork,20,15,0.06,14.53,4.07,0.75
slumlord,20,19,0.18,14.53,4.29,0.95
cataloguer,18,13,0.02,14.54,3.23,0.72
concordance,19,13,0.02,14.54,2.88,0.68
depolarization,18,13,0.02,14.54,2.67,0.72
electrostatics,18,13,0.02,14.54,1.76,0.72
exemplar,19,13,0.18,14.54,3.10,0.68
furtive,18,13,0.31,14.54,2.47,0.72
myopia,18,13,0.18,14.54,3.31,0.72
occlusion,19,13,0.14,14.54,3.78,0.68
parabolic,20,13,0.25,14.54,4.03,0.65
rancorous,18,13,0.04,14.54,2.88,0.72
repletion,19,13,0.02,14.54,4.27,0.68
scimitar,19,13,0.22,14.54,4.54,0.68
carnivora,18,11,0.18,14.55,3.59,0.61
draughtsman,19,11,0.02,14.55,3.05,0.58
economize,20,20,0.24,14.55,2.35,1.00
egregious,19,11,0.33,14.55,2.21,0.58
gantry,19,11,0.29,14.55,3.86,0.58
goldenseal,20,11,0.02,14.55,4.27,0.55
graffito,21,11,0.12,14.55,6.44,0.52
hydrometer,17,11,#N/A,14.55,2.84,0.65
immolate,18,11,0.08,14.55,2.42,0.61
lath,18,11,0.06,14.55,3.45,0.61
lepidopterist,19,11,0.02,14.55,5.07,0.58
luminal,19,11,0.10,14.55,2.84,0.58
mollification,19,11,#N/A,14.55,2.58,0.58
passbook,18,11,0.22,14.55,3.80,0.61
regularization,21,20,0.02,14.55,3.63,0.95
rerate,18,11,0.02,14.55,3.30,0.61
singularity,20,20,1.27,14.55,3.93,1.00
spurge,20,11,0.04,14.55,5.87,0.55
transshipment,18,11,0.02,14.55,4.08,0.61
aggregation,20,18,0.04,14.56,3.15,0.90
algorithm,19,18,0.53,14.56,3.29,0.95
catalepsy,20,9,0.18,14.56,3.75,0.45
cava,18,9,0.31,14.56,3.36,0.50
centrifugation,21,18,0.02,14.56,4.54,0.86
circuitous,18,9,0.04,14.56,4.00,0.50
cloying,18,9,0.04,14.56,5.13,0.50
codefendant,18,18,0.06,14.56,3.26,1.00
codependent,18,18,0.16,14.56,3.67,1.00
commodious,19,16,0.02,14.56,4.52,0.84
conformity,18,18,0.37,14.56,2.85,1.00
conundrum,20,18,0.49,14.56,3.18,0.90
convector,19,16,0.02,14.56,3.67,0.84
couture,18,18,0.31,14.56,2.99,1.00
curlew,22,9,0.02,14.56,3.78,0.41
degeneration,19,18,0.39,14.56,3.26,0.95
doxy,20,9,0.06,14.56,3.28,0.45
ecumenical,18,9,0.18,14.56,4.67,0.50
embolic,18,16,0.04,14.56,2.85,0.89
grappler,20,16,0.04,14.56,3.61,0.80
hematologist,19,18,0.02,14.56,3.84,0.95
hyacinth,19,16,0.41,14.56,5.06,0.84
impenitent,19,9,#N/A,14.56,4.00,0.47
infringe,19,18,0.14,14.56,4.00,0.95
jobber,18,9,0.02,14.56,3.43,0.50
launderer,18,18,0.06,14.56,3.07,1.00
legionnaire,19,16,0.08,14.56,2.16,0.84
lyceum,19,9,0.10,14.56,3.43,0.47
maladaptive,20,18,0.02,14.56,3.48,0.90
menopause,18,18,1.24,14.56,2.20,1.00
micron,18,16,0.06,14.56,2.19,0.89
milt,19,9,1.18,14.56,2.30,0.47
officiate,20,18,0.22,14.56,2.96,0.90
patentable,19,18,0.04,14.56,5.10,0.95
pluralistic,19,16,0.02,14.56,2.63,0.84
polyunsaturated,19,16,0.02,14.56,4.02,0.84
postgraduate,18,18,0.24,14.56,3.57,1.00
potash,19,9,0.12,14.56,3.40,0.47
predominant,19,18,0.14,14.56,4.42,0.95
sharecropper,21,16,0.10,14.56,5.19,0.76
somnambulant,18,9,0.02,14.56,5.08,0.50
stopgap,18,16,0.08,14.56,3.48,0.89
transubstantiation,18,9,0.06,14.56,4.69,0.50
