Word,OccurTotal,OccurNum,Freq_pm,Rating.Mean,Rating.SD,Dunno,word,word_clean,wn_pos,wn_lexname,wn_lex_clean,wn_level1,wn_level2,wn_level1_name,wn_level2_name
restroom,19,19,2.45,6.63,2.24,1,restroom,restroom,n,noun.artifact,artifact,toilet.n.01,room.n.01,toilet,room
schoolboy,19,19,1.31,6.63,1.74,1,schoolboy,schoolboy,n,noun.person,person,male_child.n.01,male.n.02,male_child,male
separate,19,19,21.71,6.63,2.59,1,separate,separate,n,noun.communication,communication,article.n.01,piece.n.06,article,piece
sightsee,19,19,0.12,6.63,2.73,1,sightsee,sightsee,v,verb.motion,motion,travel_to.v.01,travel.v.03,travel_to,travel
smooches,19,19,0.02,6.63,2.39,1,smooches,smooches,n,noun.act,act,kiss.n.01,touch.n.05,kiss,touch
smother,19,19,1.18,6.63,2.67,1,smother,smother,n,noun.state,state,disorderliness.n.01,condition.n.01,disorderliness,condition
sneezer,20,19,0.04,6.63,3.11,0.95,sneezer,sneezer,n,noun.person,person,person.n.01,causal_agent.n.01,person,causal_agent
speedy,19,19,1.96,6.63,2.77,1,speedy,speedy,a,adj.all,all,NA,NA,NA,NA
steak,19,19,16.24,6.63,1.57,1,steak,steak,n,noun.food,food,cut.n.06,meat.n.01,cut,meat
streetlamp,19,19,0.04,6.63,4.26,1,streetlamp,streetlamp,NA,NA,NA,NA,NA,NA,NA
strikeout,19,19,0.39,6.63,2.31,1,strikeout,strikeout,n,noun.act,act,out.n.01,failure.n.01,out,failure
surprised,19,19,55.06,6.63,2.87,1,surprised,surprised,v,verb.cognition,cognition,affect.v.05,NA,affect,NA
tablespoon,19,19,0.18,6.63,2.29,1,tablespoon,tablespoon,n,noun.quantity,quantity,containerful.n.01,indefinite_quantity.n.01,containerful,indefinite_quantity
tack,20,19,2.12,6.63,1.57,0.95,tack,tack,n,noun.location,location,bearing.n.02,direction.n.01,bearing,direction
thermometer,19,19,2.2,6.63,2.43,1,thermometer,thermometer,n,noun.artifact,artifact,measuring_instrument.n.01,instrument.n.01,measuring_instrument,instrument
veggie,19,19,0.59,6.63,4.79,1,veggie,veggie,n,noun.food,food,produce.n.01,food.n.02,produce,food
postbox,21,19,#N/A,6.65,2.2,0.9,postbox,postbox,n,noun.artifact,artifact,maildrop.n.01,drop.n.08,maildrop,drop
barber,19,19,5.47,6.68,1.42,1,barber,barber,n,noun.person,person,NA,NA,NA,NA
carousel,19,19,1.43,6.68,2.52,1,carousel,carousel,n,noun.artifact,artifact,conveyer_belt.n.01,belt.n.01,conveyer_belt,belt
coyote,19,19,3.63,6.68,2.26,1,coyote,coyote,n,noun.animal,animal,wolf.n.01,canine.n.02,wolf,canine
crumble,19,19,1.39,6.68,1.8,1,crumble,crumble,v,verb.motion,motion,change_integrity.v.01,change.v.02,change_integrity,change
dial,19,19,8.86,6.68,3.16,1,dial,dial,n,noun.artifact,artifact,face.n.08,front.n.04,face,front
direction,19,19,24.08,6.68,2.16,1,direction,direction,n,noun.location,location,path.n.03,line.n.11,path,line
exit,19,19,15.57,6.68,2.08,1,exit,exit,n,noun.artifact,artifact,opening.n.10,artifact.n.01,opening,artifact
fabric,19,19,4.8,6.68,2.6,1,fabric,fabric,n,noun.artifact,artifact,artifact.n.01,whole.n.02,artifact,whole
flop,19,19,2.31,6.68,3.32,1,flop,flop,n,noun.process,process,computer_operation.n.01,operation.n.04,computer_operation,operation
floppy,19,19,1.14,6.68,5.09,1,floppy,floppy,n,noun.artifact,artifact,magnetic_disk.n.01,memory_device.n.01,magnetic_disk,memory_device
forgiveness,19,19,7.94,6.68,2.29,1,forgiveness,forgiveness,n,noun.feeling,feeling,mercifulness.n.01,compassion.n.01,mercifulness,compassion
grand,19,19,63.02,6.68,2.31,1,grand,grand,n,noun.quantity,quantity,large_integer.n.01,integer.n.01,large_integer,integer
hang,19,19,147.75,6.68,2.21,1,hang,hang,n,noun.cognition,cognition,endowment.n.01,natural_ability.n.01,endowment,natural_ability
misbehavior,19,19,0.1,6.68,2.03,1,misbehavior,misbehavior,n,noun.act,act,wrongdoing.n.02,activity.n.01,wrongdoing,activity
olive,19,19,7.35,6.68,2.63,1,olive,olive,n,noun.plant,plant,fruit.n.01,reproductive_structure.n.01,fruit,reproductive_structure
photograph,19,19,11.35,6.68,2.71,1,photograph,photograph,n,noun.artifact,artifact,representation.n.02,creation.n.02,representation,creation
punish,19,19,9.67,6.68,3.35,1,punish,punish,v,verb.social,social,NA,NA,NA,NA
savior,19,19,3.39,6.68,2.77,1,savior,savior,n,noun.person,person,NA,NA,NA,NA
scalp,19,19,3.69,6.68,2.71,1,scalp,scalp,n,noun.body,body,skin.n.01,body_covering.n.01,skin,body_covering
schoolgirl,19,19,1.88,6.68,2.11,1,schoolgirl,schoolgirl,n,noun.person,person,female_child.n.01,female.n.02,female_child,female
scooter,19,19,2.73,6.68,2.94,1,scooter,scooter,n,noun.artifact,artifact,motorboat.n.01,boat.n.01,motorboat,boat
single,19,19,72.08,6.68,2.19,1,single,single,n,noun.act,act,base_hit.n.01,hit.n.01,base_hit,hit
skeleton,19,19,5.12,6.68,2.45,1,skeleton,skeleton,n,noun.quantity,quantity,minimum.n.01,extremum.n.02,minimum,extremum
ski,19,19,8.1,6.68,2.31,1,ski,ski,n,noun.artifact,artifact,runner.n.09,device.n.01,runner,device
slowdown,19,19,0.29,6.68,2.94,1,slowdown,slowdown,n,noun.act,act,delay.n.02,inactivity.n.03,delay,inactivity
stocking,19,19,2.63,6.68,2.63,1,stocking,stocking,n,noun.artifact,artifact,hosiery.n.01,footwear.n.01,hosiery,footwear
tide,19,19,7.35,6.68,2.19,1,tide,tide,n,noun.event,event,periodic_event.n.01,happening.n.01,periodic_event,happening
buffalo,20,19,11.9,6.7,2.08,0.95,buffalo,buffalo,n,noun.animal,animal,bison.n.01,bovid.n.01,bison,bovid
accept,19,19,52.78,6.74,2.08,1,accept,accept,v,verb.cognition,cognition,evaluate.v.02,think.v.03,evaluate,think
basement,19,19,21.06,6.74,3.3,1,basement,basement,n,noun.artifact,artifact,floor.n.02,structure.n.01,floor,structure
batch,19,19,4.16,6.74,1.85,1,batch,batch,n,noun.group,group,collection.n.01,group.n.01,collection,group
blister,19,19,0.94,6.74,2.51,1,blister,blister,n,noun.state,state,defect.n.03,imperfection.n.01,defect,imperfection
case,19,19,282.41,6.74,2,1,case,case,n,noun.event,event,happening.n.01,event.n.01,happening,event
cashier,19,19,3.27,6.74,2.08,1,cashier,cashier,n,noun.person,person,banker.n.01,financier.n.01,banker,financier
cave,19,19,13.98,6.74,2.49,1,cave,cave,n,noun.object,object,geological_formation.n.01,object.n.01,geological_formation,object
checkerboard,19,19,0.1,6.74,2.56,1,checkerboard,checkerboard,n,noun.artifact,artifact,board.n.09,surface.n.01,board,surface
chewy,19,19,0.69,6.74,2.42,1,chewy,chewy,a,adj.all,all,NA,NA,NA,NA
chop,19,19,13.61,6.74,2.38,1,chop,chop,n,noun.phenomenon,phenomenon,physical_phenomenon.n.01,natural_phenomenon.n.01,physical_phenomenon,natural_phenomenon
clerk,19,19,12.9,6.74,2.6,1,clerk,clerk,n,noun.person,person,employee.n.01,worker.n.01,employee,worker
cowgirl,19,19,1.18,6.74,2.05,1,cowgirl,cowgirl,n,noun.person,person,cowboy.n.01,ranch_hand.n.01,cowboy,ranch_hand
darkened,19,19,0.78,6.74,2.42,1,darkened,darkened,v,verb.change,change,change.v.02,NA,change,NA
daycare,19,19,1.51,6.74,3.48,1,daycare,daycare,n,noun.act,act,childcare.n.01,service.n.02,childcare,service
doghouse,19,19,1.12,6.74,3.56,1,doghouse,doghouse,n,noun.artifact,artifact,shelter.n.02,protective_covering.n.01,shelter,protective_covering
germy,19,19,0.06,6.74,4.39,1,germy,germy,a,adj.all,all,NA,NA,NA,NA
gymnast,19,19,0.59,6.74,2.33,1,gymnast,gymnast,n,noun.person,person,athlete.n.01,contestant.n.01,athlete,contestant
ignore,19,19,18.65,6.74,2.02,1,ignore,ignore,v,verb.communication,communication,treat.v.01,interact.v.01,treat,interact
joy,19,19,28.55,6.74,2.92,1,joy,joy,n,noun.feeling,feeling,emotion.n.01,feeling.n.01,emotion,feeling
laziness,19,19,0.47,6.74,1.79,1,laziness,laziness,n,noun.attribute,attribute,inactiveness.n.02,trait.n.01,inactiveness,trait
log,19,19,11.96,6.74,3.18,1,log,log,n,noun.substance,substance,wood.n.01,plant_material.n.01,wood,plant_material
matchstick,19,19,0.02,6.74,2.88,1,matchstick,matchstick,n,noun.artifact,artifact,stick.n.01,implement.n.01,stick,implement
monopoly,19,19,2.76,6.74,2.05,1,monopoly,monopoly,n,noun.state,state,market.n.01,activity.n.01,market,activity
postcard,19,19,4.14,6.74,1.97,1,postcard,postcard,n,noun.communication,communication,card.n.03,correspondence.n.01,card,correspondence
seaweed,19,19,1.73,6.74,4,1,seaweed,seaweed,n,noun.animal,animal,alga.n.01,protoctist.n.01,alga,protoctist
seem,19,19,139.82,6.74,2.08,1,seem,seem,v,verb.perception,perception,be.v.01,NA,be,NA
sin,19,19,15.94,6.74,2.62,1,sin,sin,n,noun.attribute,attribute,unrighteousness.n.01,immorality.n.01,unrighteousness,immorality
smooch,19,19,0.47,6.74,3.26,1,smooch,smooch,n,noun.act,act,kiss.n.01,touch.n.05,kiss,touch
teatime,19,19,0.45,6.74,2.47,1,teatime,teatime,n,noun.food,food,meal.n.01,nutriment.n.01,meal,nutriment
typewriter,19,19,3.16,6.74,2.08,1,typewriter,typewriter,n,noun.artifact,artifact,character_printer.n.01,printer.n.03,character_printer,printer
untruthful,19,19,0.1,6.74,2,1,untruthful,untruthful,a,adj.all,all,NA,NA,NA,NA
vacuum,19,19,5.76,6.74,3.48,1,vacuum,vacuum,n,noun.state,state,emptiness.n.01,condition.n.01,emptiness,condition
vocabulary,19,19,2.33,6.74,1.37,1,vocabulary,vocabulary,n,noun.communication,communication,wordbook.n.01,reference_book.n.01,wordbook,reference_book
volcano,19,19,3.33,6.74,2.13,1,volcano,volcano,n,noun.object,object,crack.n.01,opening.n.01,crack,opening
asparagus,19,19,0.98,6.79,3.85,1,asparagus,asparagus,n,noun.plant,plant,herb.n.01,vascular_plant.n.01,herb,vascular_plant
binoculars,19,19,1.57,6.79,2.04,1,binoculars,binoculars,n,noun.artifact,artifact,optical_instrument.n.01,instrument.n.01,optical_instrument,instrument
cuss,19,19,1.06,6.79,2.62,1,cuss,cuss,n,noun.person,person,tormentor.n.01,oppressor.n.01,tormentor,oppressor
headlight,19,19,0.73,6.79,2.62,1,headlight,headlight,n,noun.artifact,artifact,light.n.02,source_of_illumination.n.01,light,source_of_illumination
invite,19,19,29.59,6.79,2.42,1,invite,invite,n,noun.communication,communication,invitation.n.01,letter.n.01,invitation,letter
language,19,19,35.1,6.79,2.07,1,language,language,n,noun.communication,communication,communication.n.02,abstraction.n.06,communication,abstraction
nervous,19,19,67.16,6.79,2.35,1,nervous,nervous,a,adj.all,all,NA,NA,NA,NA
pastor,19,19,4.29,6.79,3.38,1,pastor,pastor,n,noun.person,person,clergyman.n.01,spiritual_leader.n.01,clergyman,spiritual_leader
pound,19,19,13.88,6.79,2.44,1,pound,pound,n,noun.quantity,quantity,avoirdupois_unit.n.01,mass_unit.n.01,avoirdupois_unit,mass_unit
protect,19,19,70.25,6.79,1.75,1,protect,protect,v,verb.competition,competition,defend.v.02,prevent.v.02,defend,prevent
raccoon,19,19,1.43,6.79,4.79,1,raccoon,raccoon,n,noun.substance,substance,fur.n.01,animal_skin.n.01,fur,animal_skin
rid,20,19,59.84,6.79,2.3,0.95,rid,rid,v,verb.possession,possession,NA,NA,NA,NA
shortcake,20,19,0.51,6.79,2.27,0.95,shortcake,shortcake,n,noun.food,food,baking-powder_biscuit.n.01,biscuit.n.01,baking-powder_biscuit,biscuit
sockless,19,19,0.02,6.79,2.78,1,sockless,sockless,NA,NA,NA,NA,NA,NA,NA
storywriter,19,19,0.02,6.79,2.57,1,storywriter,storywriter,NA,NA,NA,NA,NA,NA,NA
suds,19,19,0.47,6.79,2.95,1,suds,suds,n,noun.object,object,foam.n.01,bubble.n.01,foam,bubble
thumbprint,20,19,0.55,6.79,3.24,0.95,thumbprint,thumbprint,n,noun.communication,communication,fingerprint.n.01,mark.n.04,fingerprint,mark
tin,19,19,8.65,6.79,2.32,1,tin,tin,n,noun.substance,substance,metallic_element.n.01,chemical_element.n.01,metallic_element,chemical_element
trampoline,20,19,0.67,6.79,2.07,0.95,trampoline,trampoline,n,noun.artifact,artifact,gymnastic_apparatus.n.01,sports_equipment.n.01,gymnastic_apparatus,sports_equipment
turtleneck,19,19,0.82,6.79,1.84,1,turtleneck,turtleneck,n,noun.artifact,artifact,jersey.n.03,shirt.n.01,jersey,shirt
weed,19,19,11.76,6.79,3.57,1,weed,weed,n,noun.plant,plant,vascular_plant.n.01,plant.n.02,vascular_plant,plant
windbreaker,19,19,0.31,6.79,3.41,1,windbreaker,windbreaker,n,noun.artifact,artifact,jacket.n.01,coat.n.01,jacket,coat
wise,19,19,28.47,6.79,2.55,1,wise,wise,n,noun.attribute,attribute,manner.n.01,property.n.02,manner,property
zucchini,19,19,0.96,6.79,3.82,1,zucchini,zucchini,n,noun.plant,plant,marrow.n.02,summer_squash.n.01,marrow,summer_squash
filling,19,19,9.69,6.82,1.5,1,filling,filling,n,noun.substance,substance,material.n.01,substance.n.01,material,substance
airport,19,19,38.04,6.84,3.08,1,airport,airport,n,noun.artifact,artifact,airfield.n.01,facility.n.01,airfield,facility
aquarium,19,19,2.76,6.84,1.86,1,aquarium,aquarium,n,noun.artifact,artifact,tank.n.02,vessel.n.03,tank,vessel
babyish,20,19,0.1,6.84,2.48,0.95,babyish,babyish,a,adj.all,all,NA,NA,NA,NA
blender,19,19,1.67,6.84,2.61,1,blender,blender,n,noun.artifact,artifact,mixer.n.04,kitchen_utensil.n.01,mixer,kitchen_utensil
bloom,19,19,5.51,6.84,2.09,1,bloom,bloom,n,noun.process,process,organic_process.n.01,process.n.06,organic_process,process
buttonhole,19,19,0.22,6.84,2.39,1,buttonhole,buttonhole,n,noun.artifact,artifact,hole.n.02,opening.n.10,hole,opening
cocoa,19,19,5.02,6.84,3.83,1,cocoa,cocoa,n,noun.food,food,beverage.n.01,liquid.n.01,beverage,liquid
company,19,19,147.2,6.84,2.36,1,company,company,n,noun.group,group,institution.n.01,organization.n.01,institution,organization
cornmeal,19,19,0.24,6.84,2.22,1,cornmeal,cornmeal,n,noun.food,food,meal.n.03,foodstuff.n.02,meal,foodstuff
creator,19,19,2.78,6.84,3.17,1,creator,creator,n,noun.person,person,NA,NA,NA,NA
entrance,19,19,15.69,6.84,1.95,1,entrance,entrance,n,noun.artifact,artifact,access.n.03,way.n.06,access,way
famous,19,19,45.02,6.84,1.89,1,famous,famous,a,adj.all,all,NA,NA,NA,NA
fishhook,19,19,0.04,6.84,3.24,1,fishhook,fishhook,n,noun.artifact,artifact,hook.n.05,implement.n.01,hook,implement
forkful,19,19,0.02,6.84,3.13,1,forkful,forkful,NA,NA,NA,NA,NA,NA,NA
friendliness,19,19,0.12,6.84,2.5,1,friendliness,friendliness,n,noun.feeling,feeling,liking.n.01,feeling.n.01,liking,feeling
gooey,19,19,0.76,6.84,3.17,1,gooey,gooey,a,adj.all,all,NA,NA,NA,NA
hopeful,19,19,2.98,6.84,2.75,1,hopeful,hopeful,n,noun.person,person,applicant.n.01,person.n.01,applicant,person
leopard,19,19,5.41,6.84,1.54,1,leopard,leopard,n,noun.substance,substance,fur.n.01,animal_skin.n.01,fur,animal_skin
loaf,19,19,4.47,6.84,2.06,1,loaf,loaf,n,noun.food,food,bread.n.01,baked_goods.n.01,bread,baked_goods
seller,19,19,2.2,6.84,1.95,1,seller,seller,n,noun.person,person,merchant.n.01,businessperson.n.01,merchant,businessperson
snooze,19,19,0.9,6.84,1.68,1,snooze,snooze,n,noun.act,act,sleeping.n.03,bodily_process.n.01,sleeping,bodily_process
stuffy,19,19,3.63,6.84,3,1,stuffy,stuffy,a,adj.all,all,NA,NA,NA,NA
trace,19,19,19.39,6.84,4.21,1,trace,trace,n,noun.quantity,quantity,small_indefinite_quantity.n.01,indefinite_quantity.n.01,small_indefinite_quantity,indefinite_quantity
unhappiness,19,19,1.16,6.84,2.46,1,unhappiness,unhappiness,n,noun.feeling,feeling,feeling.n.01,state.n.02,feeling,state
untangle,19,19,0.29,6.84,2.87,1,untangle,untangle,v,verb.contact,contact,free.v.07,NA,free,NA
abracadabra,19,19,1.04,6.89,3.43,1,abracadabra,abracadabra,n,noun.communication,communication,gibberish.n.01,nonsense.n.01,gibberish,nonsense
arise,19,19,2.96,6.89,2.92,1,arise,arise,v,verb.stative,stative,become.v.03,NA,become,NA
autograph,19,19,8.16,6.89,2.54,1,autograph,autograph,n,noun.communication,communication,writing.n.02,written_communication.n.01,writing,written_communication
bookshop,19,19,0.8,6.89,1.97,1,bookshop,bookshop,n,noun.artifact,artifact,shop.n.01,mercantile_establishment.n.01,shop,mercantile_establishment
boyfriend,19,19,72.24,6.89,2.45,1,boyfriend,boyfriend,n,noun.person,person,man.n.01,adult.n.01,man,adult
clicker,21,19,0.41,6.89,4.51,0.9,clicker,clicker,NA,NA,NA,NA,NA,NA,NA
coach,19,19,47.63,6.89,2,1,coach,coach,n,noun.person,person,trainer.n.01,leader.n.01,trainer,leader
dozen,19,19,24.14,6.89,1.66,1,dozen,dozen,n,noun.quantity,quantity,large_integer.n.01,integer.n.01,large_integer,integer
factory,19,19,16.8,6.89,2.16,1,factory,factory,n,noun.artifact,artifact,plant.n.01,building_complex.n.01,plant,building_complex
flour,19,19,3.16,6.89,2.33,1,flour,flour,n,noun.food,food,foodstuff.n.02,food.n.01,foodstuff,food
gentleman,19,19,41.86,6.89,2.51,1,gentleman,gentleman,n,noun.person,person,man.n.01,adult.n.01,man,adult
icepack,19,19,#N/A,6.89,2.35,1,icepack,icepack,NA,NA,NA,NA,NA,NA,NA
lumpy,19,19,1.75,6.89,2.75,1,lumpy,lumpy,a,adj.all,all,NA,NA,NA,NA
meadow,19,19,2.27,6.89,1.97,1,meadow,meadow,n,noun.location,location,grassland.n.01,tract.n.01,grassland,tract
mower,19,19,1.47,6.89,2.31,1,mower,mower,n,noun.artifact,artifact,garden_tool.n.01,tool.n.01,garden_tool,tool
palace,19,19,19.2,6.89,3.18,1,palace,palace,n,noun.artifact,artifact,mansion.n.02,house.n.01,mansion,house
pattern,19,19,14.47,6.89,2.81,1,pattern,pattern,n,noun.cognition,cognition,structure.n.03,cognition.n.01,structure,cognition
politeness,19,19,0.57,6.89,2.88,1,politeness,politeness,n,noun.attribute,attribute,courtesy.n.03,manner.n.02,courtesy,manner
porcupine,19,19,0.65,6.89,2.64,1,porcupine,porcupine,n,noun.animal,animal,rodent.n.01,placental.n.01,rodent,placental
responsibility,19,19,35.41,6.89,2.08,1,responsibility,responsibility,n,noun.act,act,social_control.n.01,group_action.n.01,social_control,group_action
roadway,19,19,0.22,6.89,2.26,1,roadway,roadway,n,noun.artifact,artifact,road.n.01,way.n.06,road,way
scientist,19,19,12.18,6.89,2.38,1,scientist,scientist,n,noun.person,person,person.n.01,causal_agent.n.01,person,causal_agent
seedling,19,19,0.1,6.89,2.77,1,seedling,seedling,n,noun.plant,plant,spermatophyte.n.01,vascular_plant.n.01,spermatophyte,vascular_plant
sweetness,19,19,3.27,6.89,2.26,1,sweetness,sweetness,n,noun.cognition,cognition,taste.n.01,sensation.n.01,taste,sensation
traveler,19,19,3.02,6.89,2.35,1,traveler,traveler,n,noun.person,person,person.n.01,causal_agent.n.01,person,causal_agent
whole,19,19,385.49,6.89,2.71,1,whole,whole,n,noun.cognition,cognition,concept.n.01,idea.n.01,concept,idea
youth,19,19,16.82,6.89,2,1,youth,youth,n,noun.person,person,juvenile.n.01,person.n.01,juvenile,person
shore,20,19,19.86,6.93,2.04,0.95,shore,shore,n,noun.object,object,geological_formation.n.01,object.n.01,geological_formation,object
backbone,19,19,1.65,6.95,2.48,1,backbone,backbone,n,noun.cognition,cognition,support.n.03,influence.n.03,support,influence
battle,19,19,42.25,6.95,2.91,1,battle,battle,n,noun.act,act,military_action.n.01,group_action.n.01,military_action,group_action
bingo,19,19,12.55,6.95,2.57,1,bingo,bingo,n,noun.act,act,board_game.n.01,parlor_game.n.01,board_game,parlor_game
buggy,21,19,2.49,6.95,2.7,0.9,buggy,buggy,n,noun.artifact,artifact,carriage.n.02,horse-drawn_vehicle.n.01,carriage,horse-drawn_vehicle
chapel,19,19,7.96,6.95,2.9,1,chapel,chapel,n,noun.artifact,artifact,place_of_worship.n.01,building.n.01,place_of_worship,building
cloak,19,19,3,6.95,2.41,1,cloak,cloak,n,noun.artifact,artifact,covering.n.02,artifact.n.01,covering,artifact
confusing,19,19,9.84,6.95,2.07,1,confusing,confusing,v,verb.cognition,cognition,mistake.v.01,identify.v.06,mistake,identify
cooker,19,19,0.67,6.95,2.59,1,cooker,cooker,n,noun.artifact,artifact,cooking_utensil.n.01,kitchen_utensil.n.01,cooking_utensil,kitchen_utensil
cornstalk,19,19,0.04,6.95,3.42,1,cornstalk,cornstalk,n,noun.plant,plant,stalk.n.02,plant_organ.n.01,stalk,plant_organ
disappointed,19,19,22.04,6.95,2.68,1,disappointed,disappointed,v,verb.emotion,emotion,thwart.v.01,prevent.v.01,thwart,prevent
enchanted,19,19,2.76,6.95,2.44,1,enchanted,enchanted,v,verb.emotion,emotion,please.v.01,satisfy.v.02,please,satisfy
film,19,19,65.25,6.95,2.57,1,film,film,n,noun.communication,communication,product.n.02,creation.n.02,product,creation
flatness,19,19,0.08,6.95,2.74,1,flatness,flatness,n,noun.attribute,attribute,dimensionality.n.01,spatial_property.n.01,dimensionality,spatial_property
godmother,19,19,1.61,6.95,5.12,1,godmother,godmother,n,noun.person,person,godparent.n.01,patron.n.03,godparent,patron
hummingbird,19,19,0.61,6.95,2.91,1,hummingbird,hummingbird,n,noun.animal,animal,apodiform_bird.n.01,bird.n.01,apodiform_bird,bird
kneel,19,19,5.33,6.95,3.72,1,kneel,kneel,n,noun.act,act,motion.n.03,change.n.03,motion,change
maid,19,19,22.82,6.95,1.68,1,maid,maid,n,noun.person,person,domestic.n.01,servant.n.01,domestic,servant
mash,19,19,4.39,6.95,3.39,1,mash,mash,n,noun.substance,substance,suspension.n.01,mixture.n.01,suspension,mixture
