Word,OccurTotal,OccurNum,Freq_pm,Rating.Mean,Rating.SD,Dunno,word,word_clean,wn_pos,wn_lexname,wn_lex_clean,wn_level1,wn_level2,wn_level1_name,wn_level2_name
cycle,18,18,5.88,7.5,2.87,1,cycle,cycle,n,noun.time,time,time_interval.n.01,measure.n.02,time_interval,measure
date,19,19,141.53,5.84,2.01,1,date,date,n,noun.time,time,day.n.01,time_unit.n.01,day,time_unit
dawn,18,18,25.51,7,1.94,1,dawn,dawn,n,noun.time,time,hour.n.02,clock_time.n.01,hour,clock_time
day,18,18,801.82,3.5,1.58,1,day,day,n,noun.time,time,time_unit.n.01,measure.n.02,time_unit,measure
daylight,18,18,9.57,4.94,1.47,1,daylight,daylight,n,noun.time,time,time_period.n.01,fundamental_quantity.n.01,time_period,fundamental_quantity
daytime,20,20,3.78,5.1,2.43,1,daytime,daytime,n,noun.time,time,time_period.n.01,fundamental_quantity.n.01,time_period,fundamental_quantity
december,21,21,7.59,5.01,1.91,1,december,december,n,noun.time,time,gregorian_calendar_month.n.01,calendar_month.n.01,gregorian_calendar_month,calendar_month
deep,19,19,76.39,5.47,2.46,1,deep,deep,n,noun.time,time,middle.n.04,point.n.06,middle,point
dinnertime,19,19,1.78,4.05,1.87,1,dinnertime,dinnertime,n,noun.time,time,mealtime.n.01,hour.n.02,mealtime,hour
even,20,20,875.92,6.37,2.33,1,even,even,n,noun.time,time,day.n.04,time_period.n.01,day,time_period
evening,19,19,120.69,5.84,2.48,1,evening,evening,n,noun.time,time,day.n.04,time_period.n.01,day,time_period
evens,20,17,0.53,7.76,2.33,0.85,evens,evens,n,noun.time,time,day.n.04,time_period.n.01,day,time_period
fall,21,21,118.51,4.71,2.63,1,fall,fall,n,noun.time,time,season.n.02,time_period.n.01,season,time_period
float,18,18,7.47,5.39,2.55,1,float,float,n,noun.time,time,time_interval.n.01,measure.n.02,time_interval,measure
flush,18,18,9.37,5.17,2.68,1,flush,flush,n,noun.time,time,time_period.n.01,fundamental_quantity.n.01,time_period,fundamental_quantity
full,21,21,166.9,4.24,1.61,1,full,full,n,noun.time,time,phase_of_the_moon.n.01,phase.n.04,phase_of_the_moon,phase
future,19,19,103.49,7.16,2.67,1,future,future,n,noun.time,time,time.n.05,attribute.n.02,time,attribute
go,19,19,3793.04,3.37,1.46,1,go,go,n,noun.time,time,shift.n.03,hours.n.01,shift,hours
grave,18,18,26.27,7.06,2.9,1,grave,grave,n,noun.time,time,death.n.04,end.n.02,death,end
halftime,18,18,1.33,7.61,3.07,1,halftime,halftime,n,noun.time,time,pause.n.01,time_interval.n.01,pause,time_interval
history,19,19,83.92,6.42,1.77,1,history,history,n,noun.time,time,past.n.01,time.n.05,past,time
holiday,21,21,21.29,5.19,2.11,1,holiday,holiday,n,noun.time,time,leisure.n.01,time_off.n.01,leisure,time_off
holidays,21,21,9.14,5.01,2.2,1,holidays,holidays,n,noun.time,time,leisure.n.01,time_off.n.01,leisure,time_off
hour,20,20,162.29,5.85,1.79,1,hour,hour,n,noun.time,time,time_unit.n.01,measure.n.02,time_unit,measure
inning,18,17,2.51,7.12,2.06,0.94,inning,inning,n,noun.time,time,part.n.09,concept.n.01,part,concept
instant,19,19,10.78,7.05,2.2,1,instant,instant,n,noun.time,time,moment.n.02,time.n.03,moment,time
january,20,20,6.69,5.52,1.39,1,january,january,n,noun.time,time,gregorian_calendar_month.n.01,calendar_month.n.01,gregorian_calendar_month,calendar_month
last,21,21,723.1,4.35,1.83,1,last,last,n,noun.time,time,end.n.02,point.n.06,end,point
leave,19,19,560.71,5.58,2.48,1,leave,leave,n,noun.time,time,time_off.n.01,time_period.n.01,time_off,time_period
lunchtime,18,18,2.45,4.94,1.98,1,lunchtime,lunchtime,n,noun.time,time,mealtime.n.01,hour.n.02,mealtime,hour
march,20,20,24.02,6.85,2.41,1,march,march,n,noun.time,time,gregorian_calendar_month.n.01,calendar_month.n.01,gregorian_calendar_month,calendar_month
may,20,20,511.37,5.65,2.35,1,may,may,n,noun.time,time,gregorian_calendar_month.n.01,calendar_month.n.01,gregorian_calendar_month,calendar_month
mealtime,19,18,0.18,6.78,3.19,0.95,mealtime,mealtime,n,noun.time,time,hour.n.02,clock_time.n.01,hour,clock_time
midday,19,19,0.82,7.37,2.36,1,midday,midday,n,noun.time,time,hour.n.02,clock_time.n.01,hour,clock_time
midnight,19,19,28.37,6.21,2.1,1,midnight,midnight,n,noun.time,time,hour.n.02,clock_time.n.01,hour,clock_time
minute,19,19,377.49,7.26,3.09,1,minute,minute,n,noun.time,time,time_unit.n.01,measure.n.02,time_unit,measure
moment,20,20,187.04,7.95,3.41,1,moment,moment,n,noun.time,time,point.n.06,measure.n.02,point,measure
month,19,19,95.18,5.79,1.51,1,month,month,n,noun.time,time,time_period.n.01,fundamental_quantity.n.01,time_period,fundamental_quantity
morning,19,19,439,4,1.45,1,morning,morning,n,noun.time,time,time_period.n.01,fundamental_quantity.n.01,time_period,fundamental_quantity
nap,19,19,12.65,2.53,0.77,1,nap,nap,n,noun.time,time,time_period.n.01,fundamental_quantity.n.01,time_period,fundamental_quantity
night,18,18,866.04,3.61,1.88,1,night,night,n,noun.time,time,time_period.n.01,fundamental_quantity.n.01,time_period,fundamental_quantity
nighttime,18,18,2.06,3.72,1.32,1,nighttime,nighttime,n,noun.time,time,time_period.n.01,fundamental_quantity.n.01,time_period,fundamental_quantity
none,20,20,110.61,5.57,1.85,1,none,none,n,noun.time,time,hour.n.02,clock_time.n.01,hour,clock_time
noon,19,19,18.12,5.89,2.18,1,noon,noon,n,noun.time,time,hour.n.02,clock_time.n.01,hour,clock_time
november,22,22,8.76,5.67,1.29,1,november,november,n,noun.time,time,gregorian_calendar_month.n.01,calendar_month.n.01,gregorian_calendar_month,calendar_month
now,20,20,3202.61,5.25,1.77,1,now,now,n,noun.time,time,present.n.01,time.n.05,present,time
old,18,18,608.94,3.72,1.36,1,old,old,n,noun.time,time,past.n.01,time.n.05,past,time
over,20,20,1323.29,5.57,1.79,1,over,over,n,noun.time,time,part.n.09,concept.n.01,part,concept
past,18,18,123.76,6.78,1.52,1,past,past,n,noun.time,time,time.n.05,attribute.n.02,time,attribute
pause,20,20,5.39,6.75,2,1,pause,pause,n,noun.time,time,time_interval.n.01,measure.n.02,time_interval,measure
period,18,18,27.78,6.78,3.51,1,period,period,n,noun.time,time,fundamental_quantity.n.01,measure.n.02,fundamental_quantity,measure
picnic,19,19,11.69,5.53,1.78,1,picnic,picnic,n,noun.time,time,vacation.n.01,leisure.n.01,vacation,leisure
playtime,21,21,0.94,4.24,1.51,1,playtime,playtime,n,noun.time,time,leisure.n.01,time_off.n.01,leisure,time_off
present,18,18,89.45,4.83,2.01,1,present,present,n,noun.time,time,time.n.05,attribute.n.02,time,attribute
pus,18,18,1,7.78,1.99,1,pus,pus,n,noun.time,time,hindu_calendar_month.n.01,calendar_month.n.01,hindu_calendar_month,calendar_month
saturday,22,22,47.51,5.48,1.36,1,saturday,saturday,n,noun.time,time,weekday.n.01,day_of_the_week.n.01,weekday,day_of_the_week
schooldays,19,19,0.02,5.84,1.92,1,schooldays,schooldays,n,noun.time,time,time_of_life.n.01,time_period.n.01,time_of_life,time_period
season,19,19,31.47,6.05,1.81,1,season,season,n,noun.time,time,time_period.n.01,fundamental_quantity.n.01,time_period,fundamental_quantity
second,19,19,284.57,4.68,1.95,1,second,second,n,noun.time,time,time_unit.n.01,measure.n.02,time_unit,measure
speed,18,18,41.25,5.11,1.53,1,speed,speed,n,noun.time,time,rate.n.01,magnitude_relation.n.01,rate,magnitude_relation
spring,1935,1933,31.31,5.5,2.15,1,spring,spring,n,noun.time,time,season.n.02,time_period.n.01,season,time_period
springtime,20,20,1.47,5.65,1.87,1,springtime,springtime,n,noun.time,time,season.n.02,time_period.n.01,season,time_period
stage,19,19,45.57,6.32,2.06,1,stage,stage,n,noun.time,time,time_period.n.01,fundamental_quantity.n.01,time_period,fundamental_quantity
summer,18,18,78.67,4.33,1.68,1,summer,summer,n,noun.time,time,season.n.02,time_period.n.01,season,time_period
summertime,18,18,1.2,5.22,2.02,1,summertime,summertime,n,noun.time,time,season.n.02,time_period.n.01,season,time_period
sunday,22,22,43.25,5.44,1.5,1,sunday,sunday,n,noun.time,time,rest_day.n.01,day_of_the_week.n.01,rest_day,day_of_the_week
sundown,19,19,3.41,6.11,1.82,1,sundown,sundown,n,noun.time,time,hour.n.02,clock_time.n.01,hour,clock_time
sunrise,18,18,6.06,5.72,1.93,1,sunrise,sunrise,n,noun.time,time,hour.n.02,clock_time.n.01,hour,clock_time
sunset,18,18,10.31,6.06,2.75,1,sunset,sunset,n,noun.time,time,hour.n.02,clock_time.n.01,hour,clock_time
suppertime,19,19,0.61,3.58,1.02,1,suppertime,suppertime,n,noun.time,time,mealtime.n.01,hour.n.02,mealtime,hour
teens,19,19,1.94,7.84,2.14,1,teens,teens,n,noun.time,time,time_of_life.n.01,time_period.n.01,time_of_life,time_period
thanksgiving,19,19,18.61,4.74,1.63,1,thanksgiving,thanksgiving,n,noun.time,time,feast_day.n.01,holiday.n.02,feast_day,holiday
then,20,20,1489.53,6.74,3.51,1,then,then,n,noun.time,time,point.n.06,measure.n.02,point,measure
times,20,20,220.02,6.7,2.43,1,times,times,n,noun.time,time,time_period.n.01,fundamental_quantity.n.01,time_period,fundamental_quantity
today,20,20,433.8,4.77,1.85,1,today,today,n,noun.time,time,present.n.01,time.n.05,present,time
tomorrow,20,19,335.96,5.19,1.71,0.95,tomorrow,tomorrow,n,noun.time,time,day.n.01,time_unit.n.01,day,time_unit
tonight,22,22,412.69,4.73,1.4,1,tonight,tonight,n,noun.time,time,present.n.01,time.n.05,present,time
vacation,18,18,32.8,5.22,1.44,1,vacation,vacation,n,noun.time,time,leisure.n.01,time_off.n.01,leisure,time_off
wait,20,20,830.25,4.3,1.89,1,wait,wait,n,noun.time,time,pause.n.01,time_interval.n.01,pause,time_interval
wed,20,20,2.45,6.95,1.93,1,wed,wed,n,noun.time,time,weekday.n.01,day_of_the_week.n.01,weekday,day_of_the_week
wee,19,18,8.51,6.39,2.79,0.95,wee,wee,n,noun.time,time,time.n.03,time_period.n.01,time,time_period
week,18,18,238.51,5.11,2.56,1,week,week,n,noun.time,time,time_period.n.01,fundamental_quantity.n.01,time_period,fundamental_quantity
weekday,18,18,0.43,6.78,2.62,1,weekday,weekday,n,noun.time,time,day_of_the_week.n.01,calendar_day.n.01,day_of_the_week,calendar_day
weekend,19,19,61.14,4.79,1.44,1,weekend,weekend,n,noun.time,time,time_period.n.01,fundamental_quantity.n.01,time_period,fundamental_quantity
weeknight,19,19,0.12,6.53,2.06,1,weeknight,weeknight,n,noun.time,time,night.n.01,time_period.n.01,night,time_period
while,20,20,349.43,7.06,2.04,1,while,while,n,noun.time,time,time.n.03,time_period.n.01,time,time_period
wink,20,20,3.53,7.65,4.57,1,wink,wink,n,noun.time,time,moment.n.02,time.n.03,moment,time
winter,21,21,26.22,4.38,1.66,1,winter,winter,n,noun.time,time,season.n.02,time_period.n.01,season,time_period
wintertime,18,18,0.43,5.61,1.97,1,wintertime,wintertime,n,noun.time,time,season.n.02,time_period.n.01,season,time_period
year,21,21,277.92,5.24,1.73,1,year,year,n,noun.time,time,time_period.n.01,fundamental_quantity.n.01,time_period,fundamental_quantity
yesterday,22,22,96.76,4.58,1.39,1,yesterday,yesterday,n,noun.time,time,day.n.01,time_unit.n.01,day,time_unit
shaded,19,19,0.16,5.89,2.18,1,shaded,shaded,v,verb.weather,weather,darken.v.03,change.v.01,darken,change
afterschool,18,18,0.1,6.89,3.45,1,afterschool,afterschool,NA,NA,NA,NA,NA,NA,NA
against,20,20,201.73,7.97,1.67,1,against,against,NA,NA,NA,NA,NA,NA,NA
ahoy,18,18,3.71,7.61,2.85,1,ahoy,ahoy,NA,NA,NA,NA,NA,NA,NA
alarmclock,22,22,#N/A,5.8,1.56,1,alarmclock,alarmclock,NA,NA,NA,NA,NA,NA,NA
among,21,21,33.9,7.75,3.02,1,among,among,NA,NA,NA,NA,NA,NA,NA
and,20,19,13387.84,4.57,1.94,0.95,and,and,NA,NA,NA,NA,NA,NA,NA
anybody,22,22,226.92,5.11,1.93,1,anybody,anybody,NA,NA,NA,NA,NA,NA,NA
anyone,20,19,255.25,5.36,1.86,0.95,anyone,anyone,NA,NA,NA,NA,NA,NA,NA
anything,21,21,907.25,6.12,2.24,1,anything,anything,NA,NA,NA,NA,NA,NA,NA
anytime,18,18,24.47,5.89,2.47,1,anytime,anytime,NA,NA,NA,NA,NA,NA,NA
babycarriage,20,20,#N/A,5.52,2.21,1,babycarriage,babycarriage,NA,NA,NA,NA,NA,NA,NA
babysit,19,19,2.04,5.89,2.23,1,babysit,babysit,NA,NA,NA,NA,NA,NA,NA
baggie,18,18,0.41,7.06,3.06,1,baggie,baggie,NA,NA,NA,NA,NA,NA,NA
bandaid,21,21,#N/A,4.6,3.21,1,bandaid,bandaid,NA,NA,NA,NA,NA,NA,NA
bantling,21,1,#N/A,2,NA,0.05,bantling,bantling,NA,NA,NA,NA,NA,NA,NA
bathmat,18,18,0.25,5.83,2.46,1,bathmat,bathmat,NA,NA,NA,NA,NA,NA,NA
bathwater,18,18,0.18,4.83,1.54,1,bathwater,bathwater,NA,NA,NA,NA,NA,NA,NA
beanpole,19,18,0.2,7,2.74,0.95,beanpole,beanpole,NA,NA,NA,NA,NA,NA,NA
beardy,18,13,0.02,7.23,1.74,0.72,beardy,beardy,NA,NA,NA,NA,NA,NA,NA
bearlike,19,19,0.02,6.53,2.34,1,bearlike,bearlike,NA,NA,NA,NA,NA,NA,NA
